,geo_value,time_value,direction,value,stderr,sample_size
530,13291,20200516,0,0.0,,
531,13293,20200516,0,3.7993920972644,,
532,13295,20200516,0,0.0,,
533,13297,20200516,0,0.0,,
534,13299,20200516,-1,2.7984552527005,,
535,13301,20200516,-1,0.0,,
536,13303,20200516,-1,0.0,,
537,13305,20200516,0,0.0,,
538,13307,20200516,0,0.0,,
539,13309,20200516,-1,0.0,,
540,13311,20200516,0,0.0,,
541,13313,20200516,0,2.8673012960202,,
542,13315,20200516,0,0.0,,
543,13317,20200516,0,0.0,,
544,13319,20200516,1,33.504578959124,,
545,13321,20200516,0,0.0,,
546,15001,20200516,0,0.0,,
547,15003,20200516,0,0.10261009293396,,
548,15005,20200516,0,0.0,,
549,15007,20200516,0,0.0,,
550,15009,20200516,0,0.0,,
551,16001,20200516,0,2.9070552153609,,
552,16003,20200516,0,0.0,,
553,16005,20200516,0,1.1388483965015,,
554,16007,20200516,0,0.0,,
555,16009,20200516,0,0.0,,
556,16011,20200516,0,0.0,,
557,16013,20200516,-1,4.3438599539551,,
558,16015,20200516,0,0.0,,
559,16017,20200516,0,0.0,,
560,16019,20200516,0,2.519695620769,,
561,16021,20200516,0,0.0,,
562,16023,20200516,0,0.0,,
563,16025,20200516,0,0.0,,
564,16027,20200516,0,0.43506824045352,,
565,16029,20200516,0,0.0,,
566,16031,20200516,0,8.3229296712443,,
567,16033,20200516,0,0.0,,
568,16035,20200516,0,0.0,,
569,16037,20200516,0,0.0,,
570,16039,20200516,0,0.0,,
571,16041,20200516,0,0.0,,
572,16043,20200516,0,0.0,,
573,16045,20200516,0,0.0,,
574,16047,20200516,0,19.764147835826,,
575,16049,20200516,0,0.0,,
576,16051,20200516,1,6.6954571323357,,
577,16053,20200516,0,32.770768474521,,
578,16055,20200516,0,0.6035112283264,,
579,16057,20200516,0,0.0,,
580,16059,20200516,0,0.0,,
581,16061,20200516,0,0.0,,
582,16063,20200516,0,0.0,,
583,16065,20200516,0,2.5058260455559,,
584,16067,20200516,0,0.0,,
585,16069,20200516,0,0.0,,
586,16071,20200516,0,0.0,,
587,16073,20200516,0,0.0,,
588,16075,20200516,0,4.1751910149889,,
589,16077,20200516,0,0.0,,
590,16079,20200516,0,0.0,,
591,16081,20200516,-1,0.0,,
592,16083,20200516,0,23.020787771358,,
593,16085,20200516,0,0.0,,
594,16087,20200516,1,98.09691975672,,
595,17001,20200516,0,0.0,,
596,17003,20200516,-1,0.0,,
597,17005,20200516,0,0.0,,
598,17007,20200516,0,14.940983116689,,
599,17009,20200516,0,15.202189115233,,
600,17011,20200516,-1,0.0,,
601,17013,20200516,0,0.0,,
602,17015,20200516,0,6.9905627403006,,
603,17017,20200516,0,-32.929941549354,,
604,17019,20200516,1,10.491728226087,,
605,17021,20200516,0,0.0,,
606,17023,20200516,0,0.0,,
607,17025,20200516,0,0.0,,
608,17027,20200516,0,7.9867951653267,,
609,17029,20200516,0,11.852788368464,,
610,17031,20200516,0,25.377492629945,,
611,17033,20200516,0,0.0,,
612,17035,20200516,0,0.0,,
613,17037,20200516,0,9.5331611008894,,
614,17039,20200516,0,0.0,,
615,17041,20200516,0,5.1374261494991,,
616,17043,20200516,0,15.819338816648,,
617,17045,20200516,0,-5.8271662490531,,
618,17047,20200516,0,0.0,,
619,17049,20200516,0,0.0,,
620,17051,20200516,1,0.0,,
621,17053,20200516,0,7.7154540544711,,
622,17055,20200516,0,0.0,,
623,17057,20200516,0,2.9120559114735,,
624,17059,20200516,0,0.0,,
625,17061,20200516,0,0.0,,
626,17063,20200516,0,0.0,,
627,17065,20200516,0,0.0,,
628,17067,20200516,0,0.0,,
629,17069,20200516,0,0.0,,
630,17071,20200516,0,15.046644598255,,
631,17073,20200516,0,0.0,,
632,17075,20200516,0,11.064394777606,,
633,17077,20200516,0,7.0484581497797,,
634,17079,20200516,0,10.405827263267,,
635,17081,20200516,0,0.0,,
636,17083,20200516,0,0.0,,
637,17085,20200516,0,0.0,,
638,17087,20200516,0,0.0,,
639,17089,20200516,0,19.534074751645,,
640,17091,20200516,-1,9.1023283755985,,
641,17093,20200516,-1,9.3030467478099,,
642,17095,20200516,0,4.0242258395541,,
643,17097,20200516,0,32.302755783988,,
644,17099,20200516,0,3.6809025573071,,
645,17101,20200516,0,0.0,,
646,17103,20200516,0,2.9328953542938,,
647,17105,20200516,0,0.0,,
648,17107,20200516,0,0.0,,
649,17109,20200516,0,10.10713563776,,
650,17111,20200516,0,10.722153268307,,
651,17113,20200516,1,15.158847227972,,
652,17115,20200516,0,3.8458210347181,,
653,17117,20200516,0,0.0,,
654,17119,20200516,0,6.4647140694995,,
655,17121,20200516,0,2.6878107781212,,
656,17123,20200516,0,0.0,,
657,17125,20200516,0,0.0,,
658,17127,20200516,0,0.0,,
659,17129,20200516,1,8.1994096425057,,
660,17131,20200516,0,6.4779426054285,,
661,17133,20200516,1,8.6612581921067,,
662,17135,20200516,0,3.5193918490885,,
663,17137,20200516,0,0.0,,
664,17139,20200516,1,6.8960761326805,,
665,17141,20200516,0,7.898426238572,,
666,17143,20200516,0,-0.55810111676033,,
667,17145,20200516,-1,0.0,,
668,17147,20200516,0,0.0,,
669,17149,20200516,0,0.0,,
670,17151,20200516,0,0.0,,
671,17153,20200516,1,0.0,,
672,17155,20200516,1,34.849276877505,,
673,17157,20200516,0,6.2928701780882,,
674,17159,20200516,0,0.0,,
675,17161,20200516,0,4.9337816026332,,
676,17163,20200516,0,6.9314479794829,,
677,17165,20200516,0,0.0,,
678,17167,20200516,0,2.5684227829375,,
679,17169,20200516,0,0.0,,
680,17171,20200516,0,0.0,,
681,17173,20200516,1,4.6223537025053,,
682,17175,20200516,0,0.0,,
683,17177,20200516,0,2.2472920131242,,
684,17179,20200516,0,0.0,,
685,17181,20200516,0,30.024620188555,,
686,17183,20200516,0,0.0,,
687,17185,20200516,0,0.0,,
688,17187,20200516,-1,5.936832106388,,
689,17189,20200516,0,0.0,,
690,17191,20200516,0,0.0,,
691,17193,20200516,0,0.0,,
692,17195,20200516,0,9.0620752152243,,
693,17197,20200516,0,5.0670075556321,,
694,17199,20200516,0,1.501569139751,,
695,17201,20200516,0,16.279036847246,,
696,17203,20200516,0,0.0,,
697,18001,20200516,0,0.0,,
698,18003,20200516,1,7.9093274698852,,
699,18005,20200516,1,16.710631542511,,
700,18007,20200516,0,0.0,,
701,18009,20200516,-1,0.0,,
702,18011,20200516,0,5.8959656854797,,
703,18013,20200516,0,6.6260270341903,,
704,18015,20200516,1,4.936565137977,,
705,18017,20200516,-1,5.3065881291624,,
706,18019,20200516,0,0.84529424692736,,
707,18021,20200516,1,3.813155386082,,
708,18023,20200516,0,24.692120127164,,
709,18025,20200516,0,0.0,,
710,18027,20200516,1,5.9968216845072,,
711,18029,20200516,0,0.0,,
712,18031,20200516,0,3.7652020030875,,
713,18033,20200516,0,0.0,,
714,18035,20200516,1,6.1330880098129,,
715,18037,20200516,0,35.099213777611,,
716,18039,20200516,0,14.054405086725,,
717,18041,20200516,0,0.0,,
718,18043,20200516,1,54.761722829271,,
719,18045,20200516,0,12.23540927444,,
720,18047,20200516,-1,-4.3940592319184,,
721,18049,20200516,1,15.019525382998,,
722,18051,20200516,0,2.9709735880448,,
723,18053,20200516,1,6.0818926850036,,
724,18055,20200516,0,0.0,,
725,18057,20200516,0,7.1003606391508,,
726,18059,20200516,0,6.3964793777505,,
727,18061,20200516,-1,-2.4682216463038,,
728,18063,20200516,0,4.6972890770414,,
729,18065,20200516,1,33.352789126991,,
730,18067,20200516,1,27.863927117658,,
731,18069,20200516,0,2.7382256297919,,
732,18071,20200516,1,15.826004386064,,
733,18073,20200516,0,2.979560216912,,
